tick,node,drive,phase_tick,coherence,energy,phase,pathway
199,8,0,200,0,0,free,free_pool
199,9,0,200,0,0,free,free_pool
199,10,0,200,0,0,free,free_pool
199,11,0,200,0,0,free,free_pool
199,12,0,200,0,0,free,free_pool
199,13,0,200,0,0,free,free_pool
199,14,0,200,0,0,free,free_pool
199,15,0,200,0,0,free,free_pool
199,16,0,200,0,0,free,free_pool
199,17,0,200,0,0,free,free_pool
199,18,0,200,0,0,free,free_pool
199,19,0,200,0,0,free,free_pool
199,20,0,200,0,0,free,free_pool
199,21,0,200,0,0,free,free_pool
199,22,0,200,0,0,free,free_pool
199,23,0,200,0,0,free,free_pool
199,24,0,200,0,0,free,free_pool
199,25,0,200,0,0,free,free_pool
199,26,0,200,0,0,free,free_pool
199,27,0,200,0,0,free,free_pool
199,28,0,200,0,0,free,free_pool
199,29,0,200,0,0,free,free_pool
199,30,1,200,0,1,free,free_pool
199,31,0,200,0,0,free,free_pool
200,0,0,201,0,0,free,free_pool
200,1,0,201,0,0,free,free_pool
200,2,0,201,0,0,free,free_pool
200,3,1,201,0,1,free,free_pool
200,4,0,201,0,0,free,free_pool
200,5,0,201,0,0,free,free_pool
200,6,0,201,0,0,free,free_pool
200,7,0,201,0,0,free,free_pool
200,8,0,201,0,0,free,free_pool
200,9,0,201,0,0,free,free_pool
200,10,0,201,0,0,free,free_pool
200,11,1,201,0,1,free,free_pool
200,12,0,201,0,0,free,free_pool
200,13,0,201,0,0,free,free_pool
200,14,0,201,0,0,free,free_pool
200,15,0,201,0,0,free,free_pool
200,16,0,201,0,0,free,free_pool
200,17,0,201,0,0,free,free_pool
200,18,0,201,0,0,free,free_pool
200,19,0,201,0,0,free,free_pool
200,20,0,201,0,0,free,free_pool
200,21,0,201,0,0,free,free_pool
200,22,0,201,0,0,free,free_pool
200,23,0,201,0,0,free,free_pool
200,24,0,201,0,0,free,free_pool
200,25,0,201,0,0,free,free_pool
200,26,0,201,0,0,free,free_pool
200,27,0,201,0,0,free,free_pool
200,28,0,201,0,0,free,free_pool
200,29,0,201,0,0,free,free_pool
200,30,0,201,0,0,free,free_pool
200,31,0,201,0,0,free,free_pool
201,0,0,202,0,0,free,free_pool
201,1,0,202,0,0,free,free_pool
201,2,1,202,0,1,free,free_pool
201,3,0,202,0,0,free,free_pool
201,4,0,202,0,0,free,free_pool
201,5,0,202,0,0,free,free_pool
201,6,0,202,0,0,free,free_pool
201,7,0,202,0,0,free,free_pool
201,8,0,202,0,0,free,free_pool
201,9,0,202,0,0,free,free_pool
201,10,0,202,0,0,free,free_pool
201,11,0,202,0,0,free,free_pool
201,12,0,202,0,0,free,free_pool
201,13,0,202,0,0,free,free_pool
201,14,0,202,0,0,free,free_pool
201,15,0,202,0,0,free,free_pool
201,16,0,202,0,0,free,free_pool
201,17,0,202,0,0,free,free_pool
201,18,0,202,0,0,free,free_pool
201,19,0,202,0,0,free,free_pool
201,20,0,202,0,0,free,free_pool
201,21,0,202,0,0,free,free_pool
201,22,0,202,0,0,free,free_pool
201,23,0,202,0,0,free,free_pool
201,24,0,202,0,0,free,free_pool
201,25,0,202,0,0,free,free_pool
201,26,0,202,0,0,free,free_pool
201,27,0,202,0,0,free,free_pool
201,28,0,202,0,0,free,free_pool
201,29,1,202,0,1,free,free_pool
201,30,0,202,0,0,free,free_pool
201,31,1,202,0,1,free,free_pool
202,0,0,203,0,0,free,free_pool
202,1,1,203,0,1,free,free_pool
202,2,0,203,0,0,free,free_pool
202,3,0,203,0,0,free,free_pool
202,4,0,203,0,0,free,free_pool
202,5,0,203,0,0,free,free_pool
202,6,0,203,0,0,free,free_pool
202,7,0,203,0,0,free,free_pool
202,8,0,203,0,0,free,free_pool
202,9,0,203,0,0,free,free_pool
202,10,1,203,0,1,free,free_pool
202,11,0,203,0,0,free,free_pool
202,12,0,203,0,0,free,free_pool
202,13,0,203,0,0,free,free_pool
202,14,0,203,0,0,free,free_pool
202,15,0,203,0,0,free,free_pool
202,16,0,203,0,0,free,free_pool
202,17,0,203,0,0,free,free_pool
202,18,0,203,0,0,free,free_pool
202,19,0,203,0,0,free,free_pool
202,20,0,203,0,0,free,free_pool
202,21,0,203,0,0,free,free_pool
202,22,0,203,0,0,free,free_pool
202,23,0,203,0,0,free,free_pool
202,24,0,203,0,0,free,free_pool
202,25,0,203,0,0,free,free_pool
202,26,0,203,0,0,free,free_pool
202,27,0,203,0,0,free,free_pool
202,28,0,203,0,0,free,free_pool
202,29,0,203,0,0,free,free_pool
202,30,1,203,0,1,free,free_pool
202,31,0,203,0,0,free,free_pool
203,0,1,204,0,1,free,free_pool
203,1,0,204,0,0,free,free_pool
203,2,0,204,0,0,free,free_pool
203,3,0,204,0,0,free,free_pool
203,4,0,204,0,0,free,free_pool
203,5,0,204,0,0,free,free_pool
203,6,0,204,0,0,free,free_pool
203,7,0,204,0,0,free,free_pool
203,8,0,204,0,0,free,free_pool
203,9,0,204,0,0,free,free_pool
203,10,0,204,0,0,free,free_pool
203,11,0,204,0,0,free,free_pool
203,12,0,204,0,0,free,free_pool
203,13,0,204,0,0,free,free_pool
203,14,0,204,0,0,free,free_pool
203,15,0,204,0,0,free,free_pool
203,16,0,204,0,0,free,free_pool
203,17,0,204,0,0,free,free_pool
203,18,0,204,0,0,free,free_pool
203,19,0,204,0,0,free,free_pool
203,20,0,204,0,0,free,free_pool
203,21,0,204,0,0,free,free_pool
203,22,0,204,0,0,free,free_pool
203,23,0,204,0,0,free,free_pool
203,24,0,204,0,0,free,free_pool
203,25,0,204,0,0,free,free_pool
203,26,0,204,0,0,free,free_pool
203,27,0,204,0,0,free,free_pool
203,28,1,204,0,1,free,free_pool
203,29,1,204,0,1,free,free_pool
203,30,0,204,0,0,free,free_pool
203,31,0,204,0,0,free,free_pool
204,0,0,205,0,0,free,free_pool
204,1,0,205,0,0,free,free_pool
204,2,0,205,0,0,free,free_pool
204,3,0,205,0,0,free,free_pool
204,4,0,205,0,0,free,free_pool
204,5,0,205,0,0,free,free_pool
204,6,0,205,0,0,free,free_pool
204,7,0,205,0,0,free,free_pool
204,8,0,205,0,0,free,free_pool
204,9,1,205,0,1,free,free_pool
204,10,0,205,0,0,free,free_pool
204,11,0,205,0,0,free,free_pool
204,12,0,205,0,0,free,free_pool
204,13,0,205,0,0,free,free_pool
204,14,0,205,0,0,free,free_pool
204,15,0,205,0,0,free,free_pool
204,16,0,205,0,0,free,free_pool
204,17,0,205,0,0,free,free_pool
204,18,0,205,0,0,free,free_pool
204,19,0,205,0,0,free,free_pool
204,20,0,205,0,0,free,free_pool
204,21,0,205,0,0,free,free_pool
204,22,0,205,0,0,free,free_pool
204,23,0,205,0,0,free,free_pool
204,24,0,205,0,0,free,free_pool
204,25,0,205,0,0,free,free_pool
204,26,0,205,0,0,free,free_pool
204,27,0,205,0,0,free,free_pool
204,28,1,205,0,2,free,free_pool
204,29,0,205,0,0,free,free_pool
204,30,0,205,0,0,free,free_pool
204,31,0,205,0,0,free,free_pool
205,0,0,206,0,0,free,free_pool
205,1,0,206,0,0,free,free_pool
205,2,0,206,0,0,free,free_pool
205,3,0,206,0,0,free,free_pool
205,4,0,206,0,0,free,free_pool
205,5,0,206,0,0,free,free_pool
205,6,0,206,0,0,free,free_pool
205,7,0,206,0,0,free,free_pool
205,8,0,206,0,0,free,free_pool
205,9,0,206,0,0,free,free_pool
205,10,0,206,0,0,free,free_pool
205,11,0,206,0,0,free,free_pool
205,12,0,206,0,0,free,free_pool
205,13,0,206,0,0,free,free_pool
205,14,0,206,0,0,free,free_pool
205,15,0,206,0,0,free,free_pool
205,16,0,206,0,0,free,free_pool
205,17,0,206,0,0,free,free_pool
205,18,0,206,0,0,free,free_pool
205,19,0,206,0,0,free,free_pool
205,20,0,206,0,0,free,free_pool
205,21,0,206,0,0,free,free_pool
205,22,0,206,0,0,free,free_pool
205,23,0,206,0,0,free,free_pool
205,24,0,206,0,0,free,free_pool
205,25,0,206,0,0,free,free_pool
205,26,0,206,0,0,free,free_pool
205,27,1,206,0,1,free,free_pool
205,28,0,206,0,1,free,free_pool
205,29,0,206,0,0,free,free_pool
205,30,0,206,0,0,free,free_pool
205,31,0,206,0,0,free,free_pool
206,0,0,207,0,0,free,free_pool
206,1,0,207,0,0,free,free_pool
206,2,0,207,0,0,free,free_pool
206,3,0,207,0,0,free,free_pool
206,4,0,207,0,0,free,free_pool
206,5,0,207,0,0,free,free_pool
206,6,0,207,0,0,free,free_pool
206,7,0,207,0,0,free,free_pool
206,8,1,207,0,1,free,free_pool
206,9,0,207,0,0,free,free_pool
206,10,0,207,0,0,free,free_pool
206,11,0,207,0,0,free,free_pool
206,12,0,207,0,0,free,free_pool
206,13,0,207,0,0,free,free_pool
206,14,0,207,0,0,free,free_pool
206,15,0,207,0,0,free,free_pool
206,16,0,207,0,0,free,free_pool
206,17,0,207,0,0,free,free_pool
206,18,0,207,0,0,free,free_pool
206,19,0,207,0,0,free,free_pool
206,20,0,207,0,0,free,free_pool
206,21,0,207,0,0,free,free_pool
206,22,0,207,0,0,free,free_pool
206,23,0,207,0,0,free,free_pool
206,24,0,207,0,0,free,free_pool
206,25,0,207,0,0,free,free_pool
206,26,1,207,0,1,free,free_pool
206,27,0,207,0,0,free,free_pool
206,28,0,207,0,0,free,free_pool
206,29,0,207,0,0,free,free_pool
206,30,0,207,0,0,free,free_pool
206,31,0,207,0,0,free,free_pool
207,0,0,208,0,0,free,free_pool
207,1,0,208,0,0,free,free_pool
207,2,0,208,0,0,free,free_pool
207,3,0,208,0,0,free,free_pool
207,4,0,208,0,0,free,free_pool
207,5,0,208,0,0,free,free_pool
207,6,0,208,0,0,free,free_pool
207,7,0,208,0,0,free,free_pool
207,8,0,208,0,0,free,free_pool
207,9,0,208,0,0,free,free_pool
207,10,0,208,0,0,free,free_pool
207,11,0,208,0,0,free,free_pool
207,12,0,208,0,0,free,free_pool
207,13,0,208,0,0,free,free_pool
207,14,0,208,0,0,free,free_pool
207,15,0,208,0,0,free,free_pool
207,16,0,208,0,0,free,free_pool
207,17,0,208,0,0,free,free_pool
207,18,0,208,0,0,free,free_pool
207,19,0,208,0,0,free,free_pool
207,20,0,208,0,0,free,free_pool
207,21,0,208,0,0,free,free_pool
207,22,0,208,0,0,free,free_pool
207,23,0,208,0,0,free,free_pool
207,24,0,208,0,0,free,free_pool
207,25,1,208,0,1,free,free_pool
207,26,1,208,0,2,free,free_pool
207,27,0,208,0,0,free,free_pool
207,28,0,208,0,0,free,free_pool
207,29,0,208,0,0,free,free_pool
207,30,0,208,0,0,free,free_pool
207,31,0,208,0,0,free,free_pool
208,0,0,209,0,0,free,free_pool
208,1,0,209,0,0,free,free_pool
208,2,0,209,0,0,free,free_pool
208,3,0,209,0,0,free,free_pool
208,4,0,209,0,0,free,free_pool
208,5,0,209,0,0,free,free_pool
208,6,0,209,0,0,free,free_pool
208,7,1,209,0,1,free,free_pool
208,8,0,209,0,0,free,free_pool
208,9,0,209,0,0,free,free_pool
208,10,0,209,0,0,free,free_pool
208,11,0,209,0,0,free,free_pool
208,12,0,209,0,0,free,free_pool
208,13,0,209,0,0,free,free_pool
208,14,0,209,0,0,free,free_pool
208,15,0,209,0,0,free,free_pool
208,16,0,209,0,0,free,free_pool
208,17,0,209,0,0,free,free_pool
208,18,0,209,0,0,free,free_pool
208,19,0,209,0,0,free,free_pool
208,20,0,209,0,0,free,free_pool
208,21,0,209,0,0,free,free_pool
208,22,0,209,0,0,free,free_pool
208,23,0,209,0,0,free,free_pool
208,24,1,209,0,1,free,free_pool
208,25,0,209,0,0,free,free_pool
208,26,0,209,0,1,free,free_pool
208,27,0,209,0,0,free,free_pool
208,28,0,209,0,0,free,free_pool
208,29,0,209,0,0,free,free_pool
208,30,0,209,0,0,free,free_pool
208,31,0,209,0,0,free,free_pool
209,0,0,210,0,0,free,free_pool
209,1,0,210,0,0,free,free_pool
209,2,0,210,0,0,free,free_pool
209,3,0,210,0,0,free,free_pool
209,4,0,210,0,0,free,free_pool
209,5,0,210,0,0,free,free_pool
209,6,0,210,0,0,free,free_pool
209,7,0,210,0,0,free,free_pool
209,8,0,210,0,0,free,free_pool
209,9,0,210,0,0,free,free_pool
209,10,0,210,0,0,free,free_pool
209,11,0,210,0,0,free,free_pool
209,12,0,210,0,0,free,free_pool
209,13,0,210,0,0,free,free_pool
209,14,0,210,0,0,free,free_pool
209,15,0,210,0,0,free,free_pool
209,16,0,210,0,0,free,free_pool
209,17,0,210,0,0,free,free_pool
209,18,0,210,0,0,free,free_pool
209,19,0,210,0,0,free,free_pool
209,20,0,210,0,0,free,free_pool
209,21,0,210,0,0,free,free_pool
209,22,0,210,0,0,free,free_pool
209,23,1,210,0,1,free,free_pool
209,24,0,210,0,0,free,free_pool
209,25,1,210,0,1,free,free_pool
209,26,0,210,0,0,free,free_pool
209,27,0,210,0,0,free,free_pool
209,28,0,210,0,0,free,free_pool
209,29,0,210,0,0,free,free_pool
209,30,0,210,0,0,free,free_pool
209,31,0,210,0,0,free,free_pool
210,0,0,211,0,0,free,free_pool
210,1,0,211,0,0,free,free_pool
210,2,0,211,0,0,free,free_pool
210,3,0,211,0,0,free,free_pool
210,4,0,211,0,0,free,free_pool
210,5,0,211,0,0,free,free_pool
210,6,1,211,0,1,free,free_pool
210,7,0,211,0,0,free,free_pool
210,8,0,211,0,0,free,free_pool
210,9,0,211,0,0,free,free_pool
210,10,0,211,0,0,free,free_pool
210,11,0,211,0,0,free,free_pool
210,12,0,211,0,0,free,free_pool
210,13,0,211,0,0,free,free_pool
210,14,0,211,0,0,free,free_pool
210,15,0,211,0,0,free,free_pool
210,16,0,211,0,0,free,free_pool
210,17,0,211,0,0,free,free_pool
210,18,0,211,0,0,free,free_pool
210,19,0,211,0,0,free,free_pool
210,20,0,211,0,0,free,free_pool
210,21,0,211,0,0,free,free_pool
210,22,1,211,0,1,free,free_pool
210,23,0,211,0,0,free,free_pool
210,24,0,211,0,0,free,free_pool
210,25,0,211,0,0,free,free_pool
210,26,0,211,0,0,free,free_pool
210,27,0,211,0,0,free,free_pool
210,28,0,211,0,0,free,free_pool
210,29,0,211,0,0,free,free_pool
210,30,0,211,0,0,free,free_pool
210,31,0,211,0,0,free,free_pool
211,0,0,212,0,0,free,free_pool
211,1,0,212,0,0,free,free_pool
211,2,0,212,0,0,free,free_pool
211,3,0,212,0,0,free,free_pool
211,4,0,212,0,0,free,free_pool
211,5,0,212,0,0,free,free_pool
211,6,0,212,0,0,free,free_pool
211,7,0,212,0,0,free,free_pool
211,8,0,212,0,0,free,free_pool
211,9,0,212,0,0,free,free_pool
211,10,0,212,0,0,free,free_pool
211,11,0,212,0,0,free,free_pool
211,12,0,212,0,0,free,free_pool
211,13,0,212,0,0,free,free_pool
211,14,0,212,0,0,free,free_pool
211,15,0,212,0,0,free,free_pool
211,16,0,212,0,0,free,free_pool
211,17,0,212,0,0,free,free_pool
211,18,0,212,0,0,free,free_pool
211,19,0,212,0,0,free,free_pool
211,20,0,212,0,0,free,free_pool
211,21,1,212,0,1,free,free_pool
211,22,0,212,0,0,free,free_pool
211,23,0,212,0,0,free,free_pool
211,24,1,212,0,1,free,free_pool
211,25,0,212,0,0,free,free_pool
211,26,0,212,0,0,free,free_pool
211,27,0,212,0,0,free,free_pool
211,28,0,212,0,0,free,free_pool
211,29,0,212,0,0,free,free_pool
211,30,0,212,0,0,free,free_pool
211,31,0,212,0,0,free,free_pool
212,0,0,213,0,0,free,free_pool
212,1,0,213,0,0,free,free_pool
212,2,0,213,0,0,free,free_pool
212,3,0,213,0,0,free,free_pool
212,4,0,213,0,0,free,free_pool
212,5,1,213,0,1,free,free_pool
212,6,0,213,0,0,free,free_pool
212,7,0,213,0,0,free,free_pool
212,8,0,213,0,0,free,free_pool
212,9,0,213,0,0,free,free_pool
212,10,0,213,0,0,free,free_pool
212,11,0,213,0,0,free,free_pool
212,12,0,213,0,0,free,free_pool
212,13,0,213,0,0,free,free_pool
212,14,0,213,0,0,free,free_pool
212,15,0,213,0,0,free,free_pool
212,16,0,213,0,0,free,free_pool
212,17,0,213,0,0,free,free_pool
212,18,0,213,0,0,free,free_pool
212,19,0,213,0,0,free,free_pool
212,20,1,213,0,1,free,free_pool
212,21,0,213,0,0,free,free_pool
212,22,0,213,0,0,free,free_pool
212,23,0,213,0,0,free,free_pool
212,24,0,213,0,0,free,free_pool
212,25,0,213,0,0,free,free_pool
212,26,0,213,0,0,free,free_pool
212,27,0,213,0,0,free,free_pool
212,28,0,213,0,0,free,free_pool
212,29,0,213,0,0,free,free_pool
212,30,0,213,0,0,free,free_pool
212,31,0,213,0,0,free,free_pool
213,0,0,214,0,0,free,free_pool
213,1,0,214,0,0,free,free_pool
213,2,0,214,0,0,free,free_pool
213,3,0,214,0,0,free,free_pool
213,4,0,214,0,0,free,free_pool
213,5,0,214,0,0,free,free_pool
213,6,0,214,0,0,free,free_pool
213,7,0,214,0,0,free,free_pool
213,8,0,214,0,0,free,free_pool
213,9,0,214,0,0,free,free_pool
213,10,0,214,0,0,free,free_pool
213,11,0,214,0,0,free,free_pool
213,12,0,214,0,0,free,free_pool
213,13,0,214,0,0,free,free_pool
213,14,0,214,0,0,free,free_pool
213,15,0,214,0,0,free,free_pool
213,16,0,214,0,0,free,free_pool
213,17,0,214,0,0,free,free_pool
213,18,0,214,0,0,free,free_pool
213,19,1,214,0,1,free,free_pool
213,20,0,214,0,0,free,free_pool
213,21,0,214,0,0,free,free_pool
213,22,0,214,0,0,free,free_pool
213,23,1,214,0,1,free,free_pool
213,24,0,214,0,0,free,free_pool
213,25,0,214,0,0,free,free_pool
213,26,0,214,0,0,free,free_pool
213,27,0,214,0,0,free,free_pool
213,28,0,214,0,0,free,free_pool
213,29,0,214,0,0,free,free_pool
213,30,0,214,0,0,free,free_pool
213,31,0,214,0,0,free,free_pool
214,0,0,215,0,0,free,free_pool
214,1,0,215,0,0,free,free_pool
214,2,0,215,0,0,free,free_pool
214,3,0,215,0,0,free,free_pool
214,4,1,215,0,1,free,free_pool
214,5,0,215,0,0,free,free_pool
214,6,0,215,0,0,free,free_pool
214,7,0,215,0,0,free,free_pool
214,8,0,215,0,0,free,free_pool
214,9,0,215,0,0,free,free_pool
214,10,0,215,0,0,free,free_pool
214,11,0,215,0,0,free,free_pool
214,12,0,215,0,0,free,free_pool
214,13,0,215,0,0,free,free_pool
214,14,0,215,0,0,free,free_pool
214,15,0,215,0,0,free,free_pool
214,16,0,215,0,0,free,free_pool
214,17,0,215,0,0,free,free_pool
214,18,1,215,0,1,free,free_pool
214,19,0,215,0,0,free,free_pool
214,20,0,215,0,0,free,free_pool
214,21,0,215,0,0,free,free_pool
214,22,0,215,0,0,free,free_pool
214,23,0,215,0,0,free,free_pool
214,24,0,215,0,0,free,free_pool
214,25,0,215,0,0,free,free_pool
214,26,0,215,0,0,free,free_pool
214,27,0,215,0,0,free,free_pool
214,28,0,215,0,0,free,free_pool
214,29,0,215,0,0,free,free_pool
214,30,0,215,0,0,free,free_pool
214,31,0,215,0,0,free,free_pool
215,0,0,216,0,0,free,free_pool
215,1,0,216,0,0,free,free_pool
215,2,0,216,0,0,free,free_pool
215,3,0,216,0,0,free,free_pool
215,4,0,216,0,0,free,free_pool
215,5,0,216,0,0,free,free_pool
215,6,0,216,0,0,free,free_pool
215,7,0,216,0,0,free,free_pool
215,8,0,216,0,0,free,free_pool
215,9,0,216,0,0,free,free_pool
215,10,0,216,0,0,free,free_pool
215,11,0,216,0,0,free,free_pool
215,12,0,216,0,0,free,free_pool
215,13,0,216,0,0,free,free_pool
215,14,0,216,0,0,free,free_pool
215,15,0,216,0,0,free,free_pool
215,16,0,216,0,0,free,free_pool
215,17,1,216,0,1,free,free_pool
215,18,0,216,0,0,free,free_pool
215,19,0,216,0,0,free,free_pool
215,20,0,216,0,0,free,free_pool
215,21,0,216,0,0,free,free_pool
215,22,1,216,0,1,free,free_pool
215,23,0,216,0,0,free,free_pool
215,24,0,216,0,0,free,free_pool
215,25,0,216,0,0,free,free_pool
215,26,0,216,0,0,free,free_pool
215,27,0,216,0,0,free,free_pool
215,28,0,216,0,0,free,free_pool
215,29,0,216,0,0,free,free_pool
215,30,0,216,0,0,free,free_pool
215,31,0,216,0,0,free,free_pool
216,0,0,217,0,0,free,free_pool
216,1,0,217,0,0,free,free_pool
216,2,0,217,0,0,free,free_pool
216,3,1,217,0,1,free,free_pool
216,4,0,217,0,0,free,free_pool
216,5,0,217,0,0,free,free_pool
216,6,0,217,0,0,free,free_pool
216,7,0,217,0,0,free,free_pool
216,8,0,217,0,0,free,free_pool
216,9,0,217,0,0,free,free_pool
216,10,0,217,0,0,free,free_pool
216,11,0,217,0,0,free,free_pool
216,12,0,217,0,0,free,free_pool
216,13,0,217,0,0,free,free_pool
216,14,0,217,0,0,free,free_pool
216,15,0,217,0,0,free,free_pool
216,16,1,217,0,1,free,free_pool
216,17,0,217,0,0,free,free_pool
216,18,0,217,0,0,free,free_pool
216,19,0,217,0,0,free,free_pool
216,20,0,217,0,0,free,free_pool
216,21,0,217,0,0,free,free_pool
216,22,0,217,0,0,free,free_pool
216,23,0,217,0,0,free,free_pool
216,24,0,217,0,0,free,free_pool
216,25,0,217,0,0,free,free_pool
216,26,0,217,0,0,free,free_pool
216,27,0,217,0,0,free,free_pool
216,28,0,217,0,0,free,free_pool
216,29,0,217,0,0,free,free_pool
216,30,0,217,0,0,free,free_pool
216,31,0,217,0,0,free,free_pool
217,0,0,218,0,0,free,free_pool
217,1,0,218,0,0,free,free_pool
217,2,0,218,0,0,free,free_pool
217,3,0,218,0,0,free,free_pool
217,4,0,218,0,0,free,free_pool
217,5,0,218,0,0,free,free_pool
217,6,0,218,0,0,free,free_pool
217,7,0,218,0,0,free,free_pool
217,8,0,218,0,0,free,free_pool
217,9,0,218,0,0,free,free_pool
217,10,0,218,0,0,free,free_pool
217,11,0,218,0,0,free,free_pool
217,12,0,218,0,0,free,free_pool
217,13,0,218,0,0,free,free_pool
217,14,0,218,0,0,free,free_pool
217,15,1,218,0,1,free,free_pool
217,16,0,218,0,0,free,free_pool
217,17,0,218,0,0,free,free_pool
217,18,0,218,0,0,free,free_pool
217,19,0,218,0,0,free,free_pool
217,20,0,218,0,0,free,free_pool
217,21,1,218,0,1,free,free_pool
217,22,0,218,0,0,free,free_pool
217,23,0,218,0,0,free,free_pool
217,24,0,218,0,0,free,free_pool
217,25,0,218,0,0,free,free_pool
217,26,0,218,0,0,free,free_pool
217,27,0,218,0,0,free,free_pool
217,28,0,218,0,0,free,free_pool
217,29,0,218,0,0,free,free_pool
217,30,0,218,0,0,free,free_pool
217,31,0,218,0,0,free,free_pool
218,0,0,219,0,0,free,free_pool
218,1,0,219,0,0,free,free_pool
218,2,1,219,0,1,free,free_pool
218,3,0,219,0,0,free,free_pool
218,4,0,219,0,0,free,free_pool
218,5,0,219,0,0,free,free_pool
218,6,0,219,0,0,free,free_pool
218,7,0,219,0,0,free,free_pool
218,8,0,219,0,0,free,free_pool
218,9,0,219,0,0,free,free_pool
218,10,0,219,0,0,free,free_pool
218,11,0,219,0,0,free,free_pool
218,12,0,219,0,0,free,free_pool
218,13,0,219,0,0,free,free_pool
218,14,1,219,0,1,free,free_pool
218,15,0,219,0,0,free,free_pool
218,16,0,219,0,0,free,free_pool
218,17,0,219,0,0,free,free_pool
218,18,0,219,0,0,free,free_pool
218,19,0,219,0,0,free,free_pool
218,20,0,219,0,0,free,free_pool
218,21,0,219,0,0,free,free_pool
218,22,0,219,0,0,free,free_pool
218,23,0,219,0,0,free,free_pool
218,24,0,219,0,0,free,free_pool
218,25,0,219,0,0,free,free_pool
218,26,0,219,0,0,free,free_pool
218,27,0,219,0,0,free,free_pool
218,28,0,219,0,0,free,free_pool
218,29,0,219,0,0,free,free_pool
218,30,0,219,0,0,free,free_pool
218,31,0,219,0,0,free,free_pool
219,0,0,220,0,0,free,free_pool
219,1,0,220,0,0,free,free_pool
219,2,0,220,0,0,free,free_pool
219,3,0,220,0,0,free,free_pool
219,4,0,220,0,0,free,free_pool
219,5,0,220,0,0,free,free_pool
219,6,0,220,0,0,free,free_pool
219,7,0,220,0,0,free,free_pool
219,8,0,220,0,0,free,free_pool
219,9,0,220,0,0,free,free_pool
219,10,0,220,0,0,free,free_pool
219,11,0,220,0,0,free,free_pool
219,12,0,220,0,0,free,free_pool
219,13,1,220,0,1,free,free_pool
219,14,0,220,0,0,free,free_pool
219,15,0,220,0,0,free,free_pool
219,16,0,220,0,0,free,free_pool
219,17,0,220,0,0,free,free_pool
219,18,0,220,0,0,free,free_pool
219,19,0,220,0,0,free,free_pool
219,20,1,220,0,1,free,free_pool
219,21,0,220,0,0,free,free_pool
219,22,0,220,0,0,free,free_pool
219,23,0,220,0,0,free,free_pool
219,24,0,220,0,0,free,free_pool
219,25,0,220,0,0,free,free_pool
219,26,0,220,0,0,free,free_pool
219,27,0,220,0,0,free,free_pool
219,28,0,220,0,0,free,free_pool
219,29,0,220,0,0,free,free_pool
219,30,0,220,0,0,free,free_pool
219,31,0,220,0,0,free,free_pool
220,0,0,221,0,0,free,free_pool
220,1,1,221,0,1,free,free_pool
220,2,0,221,0,0,free,free_pool
220,3,0,221,0,0,free,free_pool
220,4,0,221,0,0,free,free_pool
220,5,0,221,0,0,free,free_pool
220,6,0,221,0,0,free,free_pool
220,7,0,221,0,0,free,free_pool
220,8,0,221,0,0,free,free_pool
220,9,0,221,0,0,free,free_pool
220,10,0,221,0,0,free,free_pool
220,11,0,221,0,0,free,free_pool
220,12,1,221,0,1,free,free_pool
220,13,0,221,0,0,free,free_pool
220,14,0,221,0,0,free,free_pool
220,15,0,221,0,0,free,free_pool
220,16,0,221,0,0,free,free_pool
220,17,0,221,0,0,free,free_pool
220,18,0,221,0,0,free,free_pool
220,19,0,221,0,0,free,free_pool
220,20,0,221,0,0,free,free_pool
220,21,0,221,0,0,free,free_pool
220,22,0,221,0,0,free,free_pool
220,23,0,221,0,0,free,free_pool
220,24,0,221,0,0,free,free_pool
220,25,0,221,0,0,free,free_pool
220,26,0,221,0,0,free,free_pool
220,27,0,221,0,0,free,free_pool
220,28,0,221,0,0,free,free_pool
220,29,0,221,0,0,free,free_pool
220,30,0,221,0,0,free,free_pool
220,31,0,221,0,0,free,free_pool
221,0,0,222,0,0,free,free_pool
221,1,0,222,0,0,free,free_pool
221,2,0,222,0,0,free,free_pool
221,3,0,222,0,0,free,free_pool
221,4,0,222,0,0,free,free_pool
221,5,0,222,0,0,free,free_pool
221,6,0,222,0,0,free,free_pool
221,7,0,222,0,0,free,free_pool
221,8,0,222,0,0,free,free_pool
221,9,0,222,0,0,free,free_pool
221,10,0,222,0,0,free,free_pool
221,11,1,222,0,1,free,free_pool
221,12,0,222,0,0,free,free_pool
221,13,0,222,0,0,free,free_pool
221,14,0,222,0,0,free,free_pool
221,15,0,222,0,0,free,free_pool
221,16,0,222,0,0,free,free_pool
221,17,0,222,0,0,free,free_pool
221,18,0,222,0,0,free,free_pool
221,19,1,222,0,1,free,free_pool
221,20,0,222,0,0,free,free_pool
221,21,0,222,0,0,free,free_pool
221,22,0,222,0,0,free,free_pool
221,23,0,222,0,0,free,free_pool
221,24,0,222,0,0,free,free_pool
221,25,0,222,0,0,free,free_pool
221,26,0,222,0,0,free,free_pool
221,27,0,222,0,0,free,free_pool
221,28,0,222,0,0,free,free_pool
221,29,0,222,0,0,free,free_pool
221,30,0,222,0,0,free,free_pool
221,31,0,222,0,0,free,free_pool
222,0,1,223,0,1,free,free_pool
222,1,0,223,0,0,free,free_pool
222,2,0,223,0,0,free,free_pool
222,3,0,223,0,0,free,free_pool
222,4,0,223,0,0,free,free_pool
222,5,0,223,0,0,free,free_pool
222,6,0,223,0,0,free,free_pool
