tick,node,drive,phase_tick,coherence,energy,phase
92,16,0,93,0,0,free
92,17,0,93,0,0,free
92,18,0,93,0,0,free
92,19,0,93,0,0,free
92,20,0,93,0,0,free
92,21,0,93,0,0,free
92,22,0,93,0,0,free
92,23,0,93,0,0,free
92,24,1,93,0,1,free
92,25,0,93,0,0,free
92,26,0,93,0,0,free
92,27,0,93,0,0,free
92,28,0,93,0,0,free
92,29,0,93,0,0,free
92,30,0,93,0,0,free
92,31,0,93,0,0,free
93,0,0,94,0,0,free
93,1,0,94,0,0,free
93,2,0,94,0,0,free
93,3,0,94,0,0,free
93,4,0,94,0,0,free
93,5,0,94,0,0,free
93,6,0,94,0,0,free
93,7,0,94,0,0,free
93,8,0,94,0,0,free
93,9,0,94,0,0,free
93,10,0,94,0,0,free
93,11,0,94,0,0,free
93,12,0,94,0,0,free
93,13,0,94,0,0,free
93,14,0,94,0,0,free
93,15,0,94,0,0,free
93,16,0,94,0,0,free
93,17,0,94,0,0,free
93,18,0,94,0,0,free
93,19,0,94,0,0,free
93,20,0,94,0,0,free
93,21,0,94,0,0,free
93,22,0,94,0,0,free
93,23,1,94,0,1,free
93,24,0,94,0,0,free
93,25,0,94,0,0,free
93,26,0,94,0,0,free
93,27,0,94,0,0,free
93,28,0,94,0,0,free
93,29,0,94,0,0,free
93,30,0,94,0,0,free
93,31,0,94,0,0,free
94,0,0,95,0,0,free
94,1,0,95,0,0,free
94,2,0,95,0,0,free
94,3,0,95,0,0,free
94,4,0,95,0,0,free
94,5,0,95,0,0,free
94,6,0,95,0,0,free
94,7,0,95,0,0,free
94,8,0,95,0,0,free
94,9,0,95,0,0,free
94,10,0,95,0,0,free
94,11,0,95,0,0,free
94,12,0,95,0,0,free
94,13,0,95,0,0,free
94,14,0,95,0,0,free
94,15,0,95,0,0,free
94,16,0,95,0,0,free
94,17,0,95,0,0,free
94,18,0,95,0,0,free
94,19,0,95,0,0,free
94,20,0,95,0,0,free
94,21,0,95,0,0,free
94,22,1,95,0,1,free
94,23,0,95,0,0,free
94,24,0,95,0,0,free
94,25,0,95,0,0,free
94,26,0,95,0,0,free
94,27,0,95,0,0,free
94,28,0,95,0,0,free
94,29,0,95,0,0,free
94,30,0,95,0,0,free
94,31,0,95,0,0,free
95,0,0,96,0,0,free
95,1,0,96,0,0,free
95,2,0,96,0,0,free
95,3,0,96,0,0,free
95,4,0,96,0,0,free
95,5,0,96,0,0,free
95,6,0,96,0,0,free
95,7,0,96,0,0,free
95,8,0,96,0,0,free
95,9,0,96,0,0,free
95,10,0,96,0,0,free
95,11,0,96,0,0,free
95,12,0,96,0,0,free
95,13,0,96,0,0,free
95,14,0,96,0,0,free
95,15,0,96,0,0,free
95,16,0,96,0,0,free
95,17,0,96,0,0,free
95,18,0,96,0,0,free
95,19,0,96,0,0,free
95,20,0,96,0,0,free
95,21,1,96,0,1,free
95,22,0,96,0,0,free
95,23,0,96,0,0,free
95,24,0,96,0,0,free
95,25,0,96,0,0,free
95,26,0,96,0,0,free
95,27,0,96,0,0,free
95,28,0,96,0,0,free
95,29,0,96,0,0,free
95,30,0,96,0,0,free
95,31,0,96,0,0,free
96,0,0,97,0,0,free
96,1,0,97,0,0,free
96,2,0,97,0,0,free
96,3,0,97,0,0,free
96,4,0,97,0,0,free
96,5,0,97,0,0,free
96,6,0,97,0,0,free
96,7,0,97,0,0,free
96,8,0,97,0,0,free
96,9,0,97,0,0,free
96,10,0,97,0,0,free
96,11,0,97,0,0,free
96,12,0,97,0,0,free
96,13,0,97,0,0,free
96,14,0,97,0,0,free
96,15,0,97,0,0,free
96,16,0,97,0,0,free
96,17,0,97,0,0,free
96,18,0,97,0,0,free
96,19,0,97,0,0,free
96,20,1,97,0,1,free
96,21,0,97,0,0,free
96,22,0,97,0,0,free
96,23,0,97,0,0,free
96,24,0,97,0,0,free
96,25,0,97,0,0,free
96,26,1,97,0,1,free
96,27,0,97,0,0,free
96,28,0,97,0,0,free
96,29,0,97,0,0,free
96,30,0,97,0,0,free
96,31,0,97,0,0,free
97,0,0,98,0,0,free
97,1,0,98,0,0,free
97,2,0,98,0,0,free
97,3,0,98,0,0,free
97,4,0,98,0,0,free
97,5,0,98,0,0,free
97,6,0,98,0,0,free
97,7,1,98,0,1,free
97,8,0,98,0,0,free
97,9,0,98,0,0,free
97,10,0,98,0,0,free
97,11,0,98,0,0,free
97,12,0,98,0,0,free
97,13,0,98,0,0,free
97,14,0,98,0,0,free
97,15,0,98,0,0,free
97,16,0,98,0,0,free
97,17,0,98,0,0,free
97,18,0,98,0,0,free
97,19,1,98,0,1,free
97,20,0,98,0,0,free
97,21,0,98,0,0,free
97,22,0,98,0,0,free
97,23,0,98,0,0,free
97,24,0,98,0,0,free
97,25,0,98,0,0,free
97,26,0,98,0,0,free
97,27,0,98,0,0,free
97,28,0,98,0,0,free
97,29,0,98,0,0,free
97,30,0,98,0,0,free
97,31,0,98,0,0,free
98,0,0,99,0,0,free
98,1,0,99,0,0,free
98,2,0,99,0,0,free
98,3,0,99,0,0,free
98,4,0,99,0,0,free
98,5,0,99,0,0,free
98,6,0,99,0,0,free
98,7,0,99,0,0,free
98,8,0,99,0,0,free
98,9,0,99,0,0,free
98,10,0,99,0,0,free
98,11,0,99,0,0,free
98,12,0,99,0,0,free
98,13,0,99,0,0,free
98,14,0,99,0,0,free
98,15,0,99,0,0,free
98,16,0,99,0,0,free
98,17,0,99,0,0,free
98,18,1,99,0,1,free
98,19,0,99,0,0,free
98,20,0,99,0,0,free
98,21,0,99,0,0,free
98,22,0,99,0,0,free
98,23,0,99,0,0,free
98,24,0,99,0,0,free
98,25,1,99,0,1,free
98,26,0,99,0,0,free
98,27,0,99,0,0,free
98,28,0,99,0,0,free
98,29,0,99,0,0,free
98,30,0,99,0,0,free
98,31,0,99,0,0,free
99,0,0,100,0,0,free
99,1,0,100,0,0,free
99,2,0,100,0,0,free
99,3,0,100,0,0,free
99,4,0,100,0,0,free
99,5,0,100,0,0,free
99,6,1,100,0,1,free
99,7,0,100,0,0,free
99,8,0,100,0,0,free
99,9,0,100,0,0,free
99,10,0,100,0,0,free
99,11,0,100,0,0,free
99,12,0,100,0,0,free
99,13,0,100,0,0,free
99,14,0,100,0,0,free
99,15,0,100,0,0,free
99,16,0,100,0,0,free
99,17,1,100,0,1,free
99,18,0,100,0,0,free
99,19,0,100,0,0,free
99,20,0,100,0,0,free
99,21,0,100,0,0,free
99,22,0,100,0,0,free
99,23,0,100,0,0,free
99,24,0,100,0,0,free
99,25,0,100,0,0,free
99,26,0,100,0,0,free
99,27,0,100,0,0,free
99,28,0,100,0,0,free
99,29,0,100,0,0,free
99,30,0,100,0,0,free
99,31,0,100,0,0,free
100,0,0,101,0,0,free
100,1,0,101,0,0,free
100,2,0,101,0,0,free
100,3,0,101,0,0,free
100,4,0,101,0,0,free
100,5,0,101,0,0,free
100,6,0,101,0,0,free
100,7,0,101,0,0,free
100,8,0,101,0,0,free
100,9,0,101,0,0,free
100,10,0,101,0,0,free
100,11,0,101,0,0,free
100,12,0,101,0,0,free
100,13,0,101,0,0,free
100,14,0,101,0,0,free
100,15,0,101,0,0,free
100,16,1,101,0,1,free
100,17,0,101,0,0,free
100,18,0,101,0,0,free
100,19,0,101,0,0,free
100,20,0,101,0,0,free
100,21,0,101,0,0,free
100,22,0,101,0,0,free
100,23,0,101,0,0,free
100,24,1,101,0,1,free
100,25,0,101,0,0,free
100,26,0,101,0,0,free
100,27,0,101,0,0,free
100,28,0,101,0,0,free
100,29,0,101,0,0,free
100,30,0,101,0,0,free
100,31,0,101,0,0,free
101,0,0,102,0,0,free
101,1,0,102,0,0,free
101,2,0,102,0,0,free
101,3,0,102,0,0,free
101,4,0,102,0,0,free
101,5,1,102,0,1,free
101,6,0,102,0,0,free
101,7,0,102,0,0,free
101,8,0,102,0,0,free
101,9,0,102,0,0,free
101,10,0,102,0,0,free
101,11,0,102,0,0,free
101,12,0,102,0,0,free
101,13,0,102,0,0,free
101,14,0,102,0,0,free
101,15,1,102,0,1,free
101,16,0,102,0,0,free
101,17,0,102,0,0,free
101,18,0,102,0,0,free
101,19,0,102,0,0,free
101,20,0,102,0,0,free
101,21,0,102,0,0,free
101,22,0,102,0,0,free
101,23,0,102,0,0,free
101,24,0,102,0,0,free
101,25,0,102,0,0,free
101,26,0,102,0,0,free
101,27,0,102,0,0,free
101,28,0,102,0,0,free
101,29,0,102,0,0,free
101,30,0,102,0,0,free
101,31,0,102,0,0,free
102,0,0,103,0,0,free
102,1,0,103,0,0,free
102,2,0,103,0,0,free
102,3,0,103,0,0,free
102,4,0,103,0,0,free
102,5,0,103,0,0,free
102,6,0,103,0,0,free
102,7,0,103,0,0,free
102,8,0,103,0,0,free
102,9,0,103,0,0,free
102,10,0,103,0,0,free
102,11,0,103,0,0,free
102,12,0,103,0,0,free
102,13,0,103,0,0,free
102,14,1,103,0,1,free
102,15,0,103,0,0,free
102,16,0,103,0,0,free
102,17,0,103,0,0,free
102,18,0,103,0,0,free
102,19,0,103,0,0,free
102,20,0,103,0,0,free
102,21,0,103,0,0,free
102,22,0,103,0,0,free
102,23,1,103,0,1,free
102,24,0,103,0,0,free
102,25,0,103,0,0,free
102,26,0,103,0,0,free
102,27,0,103,0,0,free
102,28,0,103,0,0,free
102,29,0,103,0,0,free
102,30,0,103,0,0,free
102,31,0,103,0,0,free
103,0,0,104,0,0,free
103,1,0,104,0,0,free
103,2,0,104,0,0,free
103,3,0,104,0,0,free
103,4,1,104,0,1,free
103,5,0,104,0,0,free
103,6,0,104,0,0,free
103,7,0,104,0,0,free
103,8,0,104,0,0,free
103,9,0,104,0,0,free
103,10,0,104,0,0,free
103,11,0,104,0,0,free
103,12,0,104,0,0,free
103,13,1,104,0,1,free
103,14,0,104,0,0,free
103,15,0,104,0,0,free
103,16,0,104,0,0,free
103,17,0,104,0,0,free
103,18,0,104,0,0,free
103,19,0,104,0,0,free
103,20,0,104,0,0,free
103,21,0,104,0,0,free
103,22,0,104,0,0,free
103,23,0,104,0,0,free
103,24,0,104,0,0,free
103,25,0,104,0,0,free
103,26,0,104,0,0,free
103,27,0,104,0,0,free
103,28,0,104,0,0,free
103,29,0,104,0,0,free
103,30,0,104,0,0,free
103,31,0,104,0,0,free
104,0,0,105,0,0,free
104,1,0,105,0,0,free
104,2,0,105,0,0,free
104,3,0,105,0,0,free
104,4,0,105,0,0,free
104,5,0,105,0,0,free
104,6,0,105,0,0,free
104,7,0,105,0,0,free
104,8,0,105,0,0,free
104,9,0,105,0,0,free
104,10,0,105,0,0,free
104,11,0,105,0,0,free
104,12,1,105,0,1,free
104,13,0,105,0,0,free
104,14,0,105,0,0,free
104,15,0,105,0,0,free
104,16,0,105,0,0,free
104,17,0,105,0,0,free
104,18,0,105,0,0,free
104,19,0,105,0,0,free
104,20,0,105,0,0,free
104,21,0,105,0,0,free
104,22,1,105,0,1,free
104,23,0,105,0,0,free
104,24,0,105,0,0,free
104,25,0,105,0,0,free
104,26,0,105,0,0,free
104,27,0,105,0,0,free
104,28,0,105,0,0,free
104,29,0,105,0,0,free
104,30,0,105,0,0,free
104,31,0,105,0,0,free
105,0,0,106,0,0,free
105,1,0,106,0,0,free
105,2,0,106,0,0,free
105,3,1,106,0,1,free
105,4,0,106,0,0,free
105,5,0,106,0,0,free
105,6,0,106,0,0,free
105,7,0,106,0,0,free
105,8,0,106,0,0,free
105,9,0,106,0,0,free
105,10,0,106,0,0,free
105,11,1,106,0,1,free
105,12,0,106,0,0,free
105,13,0,106,0,0,free
105,14,0,106,0,0,free
105,15,0,106,0,0,free
105,16,0,106,0,0,free
105,17,0,106,0,0,free
105,18,0,106,0,0,free
105,19,0,106,0,0,free
105,20,0,106,0,0,free
105,21,0,106,0,0,free
105,22,0,106,0,0,free
105,23,0,106,0,0,free
105,24,0,106,0,0,free
105,25,0,106,0,0,free
105,26,0,106,0,0,free
105,27,0,106,0,0,free
105,28,0,106,0,0,free
105,29,0,106,0,0,free
105,30,0,106,0,0,free
105,31,0,106,0,0,free
106,0,0,107,0,0,free
106,1,0,107,0,0,free
106,2,0,107,0,0,free
106,3,0,107,0,0,free
106,4,0,107,0,0,free
106,5,0,107,0,0,free
106,6,0,107,0,0,free
106,7,0,107,0,0,free
106,8,0,107,0,0,free
106,9,0,107,0,0,free
106,10,1,107,0,1,free
106,11,0,107,0,0,free
106,12,0,107,0,0,free
106,13,0,107,0,0,free
106,14,0,107,0,0,free
106,15,0,107,0,0,free
106,16,0,107,0,0,free
106,17,0,107,0,0,free
106,18,0,107,0,0,free
106,19,0,107,0,0,free
106,20,0,107,0,0,free
106,21,1,107,0,1,free
106,22,0,107,0,0,free
106,23,0,107,0,0,free
106,24,0,107,0,0,free
106,25,0,107,0,0,free
106,26,0,107,0,0,free
106,27,0,107,0,0,free
106,28,0,107,0,0,free
106,29,0,107,0,0,free
106,30,0,107,0,0,free
106,31,0,107,0,0,free
107,0,0,108,0,0,free
107,1,0,108,0,0,free
107,2,1,108,0,1,free
107,3,0,108,0,0,free
107,4,0,108,0,0,free
107,5,0,108,0,0,free
107,6,0,108,0,0,free
107,7,0,108,0,0,free
107,8,0,108,0,0,free
107,9,1,108,0,1,free
107,10,0,108,0,0,free
107,11,0,108,0,0,free
107,12,0,108,0,0,free
107,13,0,108,0,0,free
107,14,0,108,0,0,free
107,15,0,108,0,0,free
107,16,0,108,0,0,free
107,17,0,108,0,0,free
107,18,0,108,0,0,free
107,19,0,108,0,0,free
107,20,0,108,0,0,free
107,21,0,108,0,0,free
107,22,0,108,0,0,free
107,23,0,108,0,0,free
107,24,0,108,0,0,free
107,25,0,108,0,0,free
107,26,0,108,0,0,free
107,27,0,108,0,0,free
107,28,0,108,0,0,free
107,29,0,108,0,0,free
107,30,0,108,0,0,free
107,31,0,108,0,0,free
108,0,0,109,0,0,free
108,1,0,109,0,0,free
108,2,0,109,0,0,free
108,3,0,109,0,0,free
108,4,0,109,0,0,free
108,5,0,109,0,0,free
108,6,0,109,0,0,free
108,7,0,109,0,0,free
108,8,1,109,0,1,free
108,9,0,109,0,0,free
108,10,0,109,0,0,free
108,11,0,109,0,0,free
108,12,0,109,0,0,free
108,13,0,109,0,0,free
108,14,0,109,0,0,free
108,15,0,109,0,0,free
108,16,0,109,0,0,free
108,17,0,109,0,0,free
108,18,0,109,0,0,free
108,19,0,109,0,0,free
108,20,1,109,0,1,free
108,21,0,109,0,0,free
108,22,0,109,0,0,free
108,23,0,109,0,0,free
108,24,0,109,0,0,free
108,25,0,109,0,0,free
108,26,0,109,0,0,free
108,27,0,109,0,0,free
108,28,0,109,0,0,free
108,29,0,109,0,0,free
108,30,0,109,0,0,free
108,31,0,109,0,0,free
109,0,0,110,0,0,free
109,1,1,110,0,1,free
109,2,0,110,0,0,free
109,3,0,110,0,0,free
109,4,0,110,0,0,free
109,5,0,110,0,0,free
109,6,0,110,0,0,free
109,7,1,110,0,1,free
109,8,0,110,0,0,free
109,9,0,110,0,0,free
109,10,0,110,0,0,free
109,11,0,110,0,0,free
109,12,0,110,0,0,free
109,13,0,110,0,0,free
109,14,0,110,0,0,free
109,15,0,110,0,0,free
109,16,0,110,0,0,free
109,17,0,110,0,0,free
109,18,0,110,0,0,free
109,19,0,110,0,0,free
109,20,0,110,0,0,free
109,21,0,110,0,0,free
109,22,0,110,0,0,free
109,23,0,110,0,0,free
109,24,0,110,0,0,free
109,25,0,110,0,0,free
109,26,0,110,0,0,free
109,27,0,110,0,0,free
109,28,0,110,0,0,free
109,29,0,110,0,0,free
109,30,0,110,0,0,free
109,31,0,110,0,0,free
110,0,0,111,0,0,free
110,1,0,111,0,0,free
110,2,0,111,0,0,free
110,3,0,111,0,0,free
110,4,0,111,0,0,free
110,5,0,111,0,0,free
110,6,1,111,0,1,free
110,7,0,111,0,0,free
110,8,0,111,0,0,free
110,9,0,111,0,0,free
110,10,0,111,0,0,free
110,11,0,111,0,0,free
110,12,0,111,0,0,free
110,13,0,111,0,0,free
110,14,0,111,0,0,free
110,15,0,111,0,0,free
110,16,0,111,0,0,free
110,17,0,111,0,0,free
110,18,0,111,0,0,free
110,19,1,111,0,1,free
110,20,0,111,0,0,free
110,21,0,111,0,0,free
110,22,0,111,0,0,free
110,23,0,111,0,0,free
110,24,0,111,0,0,free
110,25,0,111,0,0,free
110,26,0,111,0,0,free
110,27,0,111,0,0,free
110,28,0,111,0,0,free
110,29,0,111,0,0,free
110,30,0,111,0,0,free
110,31,0,111,0,0,free
111,0,1,112,0,1,free
111,1,0,112,0,0,free
111,2,0,112,0,0,free
111,3,0,112,0,0,free
111,4,0,112,0,0,free
111,5,1,112,0,1,free
111,6,0,112,0,0,free
111,7,0,112,0,0,free
111,8,0,112,0,0,free
111,9,0,112,0,0,free
111,10,0,112,0,0,free
111,11,0,112,0,0,free
111,12,0,112,0,0,free
111,13,0,112,0,0,free
111,14,0,112,0,0,free
111,15,0,112,0,0,free
111,16,0,112,0,0,free
111,17,0,112,0,0,free
111,18,0,112,0,0,free
111,19,0,112,0,0,free
111,20,0,112,0,0,free
111,21,0,112,0,0,free
111,22,0,112,0,0,free
111,23,0,112,0,0,free
111,24,0,112,0,0,free
111,25,0,112,0,0,free
111,26,0,112,0,0,free
111,27,0,112,0,0,free
111,28,0,112,0,0,free
111,29,0,112,0,0,free
111,30,0,112,0,0,free
111,31,0,112,0,0,free
112,0,0,113,0,0,free
112,1,0,113,0,0,free
112,2,0,113,0,0,free
112,3,0,113,0,0,free
112,4,1,113,0,1,free
112,5,0,113,0,0,free
112,6,0,113,0,0,free
112,7,0,113,0,0,free
112,8,0,113,0,0,free
112,9,0,113,0,0,free
112,10,0,113,0,0,free
112,11,0,113,0,0,free
112,12,0,113,0,0,free
112,13,0,113,0,0,free
112,14,0,113,0,0,free
112,15,0,113,0,0,free
112,16,0,113,0,0,free
112,17,0,113,0,0,free
112,18,1,113,0,1,free
112,19,0,113,0,0,free
112,20,0,113,0,0,free
112,21,0,113,0,0,free
112,22,0,113,0,0,free
112,23,0,113,0,0,free
112,24,0,113,0,0,free
112,25,0,113,0,0,free
112,26,0,113,0,0,free
112,27,0,113,0,0,free
112,28,0,113,0,0,free
112,29,0,113,0,0,free
112,30,0,113,0,0,free
112,31,0,113,0,0,free
113,0,0,114,0,0,free
113,1,0,114,0,0,free
113,2,0,114,0,0,free
113,3,1,114,0,1,free
113,4,0,114,0,0,free
113,5,0,114,0,0,free
113,6,0,114,0,0,free
113,7,0,114,0,0,free
113,8,0,114,0,0,free
113,9,0,114,0,0,free
113,10,0,114,0,0,free
113,11,0,114,0,0,free
113,12,0,114,0,0,free
113,13,0,114,0,0,free
113,14,0,114,0,0,free
113,15,0,114,0,0,free
113,16,0,114,0,0,free
113,17,0,114,0,0,free
113,18,0,114,0,0,free
113,19,0,114,0,0,free
113,20,0,114,0,0,free
113,21,0,114,0,0,free
113,22,0,114,0,0,free
113,23,0,114,0,0,free
113,24,0,114,0,0,free
113,25,0,114,0,0,free
113,26,0,114,0,0,free
113,27,0,114,0,0,free
113,28,0,114,0,0,free
113,29,0,114,0,0,free
113,30,0,114,0,0,free
113,31,0,114,0,0,free
114,0,0,115,0,0,free
114,1,0,115,0,0,free
114,2,1,115,0,1,free
114,3,0,115,0,0,free
114,4,0,115,0,0,free
114,5,0,115,0,0,free
114,6,0,115,0,0,free
114,7,0,115,0,0,free
114,8,0,115,0,0,free
114,9,0,115,0,0,free
114,10,0,115,0,0,free
114,11,0,115,0,0,free
114,12,0,115,0,0,free
114,13,0,115,0,0,free
114,14,0,115,0,0,free
114,15,0,115,0,0,free
114,16,0,115,0,0,free
114,17,1,115,0,1,free
114,18,0,115,0,0,free
114,19,0,115,0,0,free
114,20,0,115,0,0,free
114,21,0,115,0,0,free
114,22,0,115,0,0,free
114,23,0,115,0,0,free
114,24,0,115,0,0,free
114,25,0,115,0,0,free
114,26,0,115,0,0,free
114,27,0,115,0,0,free
114,28,0,115,0,0,free
114,29,0,115,0,0,free
114,30,0,115,0,0,free
114,31,1,115,0,1,free
115,0,0,116,0,0,free
115,1,1,116,0,1,free
115,2,0,116,0,0,free
115,3,0,116,0,0,free
115,4,0,116,0,0,free
115,5,0,116,0,0,free
115,6,0,116,0,0,free
115,7,0,116,0,0,free
115,8,0,116,0,0,free
115,9,0,116,0,0,free
115,10,0,116,0,0,free
115,11,0,116,0,0,free
115,12,0,116,0,0,free
115,13,0,116,0,0,free
115,14,0,116,0,0,free
115,15,0,116,0,0,free
115,16,0,116,0,0,free
115,17,0,116,0,0,free
115,18,0,116,0,0,free
115,19,0,116,0,0,free
115,20,0,116,0,0,free
115,21,0,116,0,0,free
115,22,0,116,0,0,free
115,23,0,116,0,0,free
115,24,0,116,0,0,free
115,25,0,116,0,0,free
115,26,0,116,0,0,free
115,27,0,116,0,0,free
115,28,0,116,0,0,free
115,29,0,116,0,0,free
115,30,1,116,0,1,free
115,31,0,116,0,0,free
116,0,1,117,0,1,free
116,1,0,117,0,0,free
116,2,0,117,0,0,free
116,3,0,117,0,0,free
116,4,0,117,0,0,free
116,5,0,117,0,0,free
116,6,0,117,0,0,free
116,7,0,117,0,0,free
116,8,0,117,0,0,free
116,9,0,117,0,0,free
116,10,0,117,0,0,free
116,11,0,117,0,0,free
116,12,0,117,0,0,free
116,13,0,117,0,0,free
116,14,0,117,0,0,free
116,15,0,117,0,0,free
116,16,1,117,0,1,free
116,17,0,117,0,0,free
116,18,0,117,0,0,free
116,19,0,117,0,0,free
116,20,0,117,0,0,free
116,21,0,117,0,0,free
116,22,0,117,0,0,free
116,23,0,117,0,0,free
116,24,0,117,0,0,free
116,25,0,117,0,0,free
116,26,0,117,0,0,free
116,27,0,117,0,0,free
116,28,0,117,0,0,free
116,29,1,117,0,1,free
116,30,0,117,0,0,free
116,31,0,117,0,0,free
117,0,0,118,0,0,free
117,1,0,118,0,0,free
117,2,0,118,0,0,free
117,3,0,118,0,0,free
117,4,0,118,0,0,free
117,5,0,118,0,0,free
117,6,0,118,0,0,free
117,7,0,118,0,0,free
117,8,0,118,0,0,free
117,9,0,118,0,0,free
117,10,0,118,0,0,free
117,11,0,118,0,0,free
117,12,0,118,0,0,free
117,13,0,118,0,0,free
117,14,0,118,0,0,free
117,15,0,118,0,0,free
117,16,0,118,0,0,free
117,17,0,118,0,0,free
117,18,0,118,0,0,free
117,19,0,118,0,0,free
117,20,0,118,0,0,free
117,21,0,118,0,0,free
117,22,0,118,0,0,free
117,23,0,118,0,0,free
117,24,0,118,0,0,free
117,25,0,118,0,0,free
117,26,0,118,0,0,free
117,27,0,118,0,0,free
117,28,1,118,0,1,free
117,29,0,118,0,0,free
117,30,0,118,0,0,free
117,31,0,118,0,0,free
118,0,0,119,0,0,free
118,1,0,119,0,0,free
118,2,0,119,0,0,free
118,3,0,119,0,0,free
118,4,0,119,0,0,free
118,5,0,119,0,0,free
118,6,0,119,0,0,free
118,7,0,119,0,0,free
118,8,0,119,0,0,free
118,9,0,119,0,0,free
118,10,0,119,0,0,free
118,11,0,119,0,0,free
118,12,0,119,0,0,free
118,13,0,119,0,0,free
118,14,0,119,0,0,free
118,15,1,119,0,1,free
118,16,0,119,0,0,free
118,17,0,119,0,0,free
118,18,0,119,0,0,free
118,19,0,119,0,0,free
118,20,0,119,0,0,free
118,21,0,119,0,0,free
118,22,0,119,0,0,free
118,23,0,119,0,0,free
118,24,0,119,0,0,free
118,25,0,119,0,0,free
118,26,0,119,0,0,free
118,27,1,119,0,1,free
118,28,0,119,0,0,free
118,29,0,119,0,0,free
118,30,0,119,0,0,free
118,31,0,119,0,0,free
119,0,0,120,0,0,free
119,1,0,120,0,0,free
119,2,0,120,0,0,free
119,3,0,120,0,0,free
119,4,0,120,0,0,free
119,5,0,120,0,0,free
119,6,0,120,0,0,free
119,7,0,120,0,0,free
119,8,0,120,0,0,free
119,9,0,120,0,0,free
119,10,0,120,0,0,free
119,11,0,120,0,0,free
119,12,0,120,0,0,free
119,13,0,120,0,0,free
119,14,0,120,0,0,free
119,15,0,120,0,0,free
119,16,0,120,0,0,free
119,17,0,120,0,0,free
119,18,0,120,0,0,free
119,19,0,120,0,0,free
119,20,0,120,0,0,free
119,21,0,120,0,0,free
119,22,0,120,0,0,free
119,23,0,120,0,0,free
119,24,0,120,0,0,free
119,25,0,120,0,0,free
119,26,1,120,0,1,free
119,27,0,120,0,0,free
119,28,0,120,0,0,free
119,29,0,120,0,0,free
119,30,0,120,0,0,free
119,31,0,120,0,0,free
120,0,0,121,0,0,free
120,1,0,121,0,0,free
120,2,0,121,0,0,free
120,3,0,121,0,0,free
120,4,0,121,0,0,free
120,5,0,121,0,0,free
120,6,0,121,0,0,free
120,7,0,121,0,0,free
120,8,0,121,0,0,free
120,9,0,121,0,0,free
120,10,0,121,0,0,free
120,11,0,121,0,0,free
120,12,0,121,0,0,free
120,13,0,121,0,0,free
120,14,1,121,0,1,free
120,15,0,121,0,0,free
120,16,0,121,0,0,free
120,17,0,121,0,0,free
120,18,0,121,0,0,free
120,19,0,121,0,0,free
120,20,0,121,0,0,free
120,21,0,121,0,0,free
120,22,0,121,0,0,free
120,23,0,121,0,0,free
120,24,0,121,0,0,free
120,25,1,121,0,1,free
120,26,0,121,0,0,free
120,27,0,121,0,0,free
120,28,0,121,0,0,free
120,29,0,121,0,0,free
120,30,0,121,0,0,free
120,31,0,121,0,0,free
121,0,0,122,0,0,free
121,1,0,122,0,0,free
121,2,0,122,0,0,free
121,3,0,122,0,0,free
121,4,0,122,0,0,free
121,5,0,122,0,0,free
121,6,0,122,0,0,free
121,7,0,122,0,0,free
121,8,0,122,0,0,free
121,9,0,122,0,0,free
121,10,0,122,0,0,free
121,11,0,122,0,0,free
121,12,0,122,0,0,free
121,13,0,122,0,0,free
121,14,0,122,0,0,free
121,15,0,122,0,0,free
121,16,0,122,0,0,free
121,17,0,122,0,0,free
121,18,0,122,0,0,free
121,19,0,122,0,0,free
121,20,0,122,0,0,free
121,21,0,122,0,0,free
121,22,0,122,0,0,free
121,23,0,122,0,0,free
121,24,1,122,0,1,free
121,25,0,122,0,0,free
121,26,0,122,0,0,free
121,27,0,122,0,0,free
121,28,0,122,0,0,free
121,29,0,122,0,0,free
121,30,0,122,0,0,free
121,31,0,122,0,0,free
122,0,0,123,0,0,free
122,1,0,123,0,0,free
122,2,0,123,0,0,free
122,3,0,123,0,0,free
122,4,0,123,0,0,free
122,5,0,123,0,0,free
122,6,0,123,0,0,free
122,7,0,123,0,0,free
122,8,0,123,0,0,free
122,9,0,123,0,0,free
122,10,0,123,0,0,free
122,11,0,123,0,0,free
122,12,0,123,0,0,free
122,13,1,123,0,1,free
122,14,0,123,0,0,free
122,15,0,123,0,0,free
122,16,0,123,0,0,free
122,17,0,123,0,0,free
122,18,0,123,0,0,free
122,19,0,123,0,0,free
122,20,0,123,0,0,free
122,21,0,123,0,0,free
122,22,0,123,0,0,free
122,23,1,123,0,1,free
122,24,0,123,0,0,free
122,25,0,123,0,0,free
122,26,0,123,0,0,free
122,27,0,123,0,0,free
122,28,0,123,0,0,free
122,29,0,123,0,0,free
122,30,0,123,0,0,free
122,31,0,123,0,0,free
123,0,0,124,0,0,free
123,1,0,124,0,0,free
123,2,0,124,0,0,free
123,3,0,124,0,0,free
123,4,0,124,0,0,free
123,5,0,124,0,0,free
123,6,0,124,0,0,free
123,7,0,124,0,0,free
123,8,0,124,0,0,free
123,9,0,124,0,0,free
123,10,0,124,0,0,free
123,11,0,124,0,0,free
123,12,0,124,0,0,free
123,13,0,124,0,0,free
123,14,0,124,0,0,free
123,15,0,124,0,0,free
123,16,0,124,0,0,free
123,17,0,124,0,0,free
123,18,0,124,0,0,free
123,19,0,124,0,0,free
123,20,0,124,0,0,free
123,21,0,124,0,0,free
